design,category,top,recipe,is_winner,cells,area_um2,wns_ns,tns_ns,abc_delay_ps,runtime_s,status,error,final_wns_slow,final_tns_slow,final_area_um2
aes_round,crypto,aes_round,delay_map_resyn_wl,1,14203,69183.85,1.777,0.000,4737.78,3.6,ok,,1.760,0.000,
aes_round,crypto,aes_round,delay_map_resyn,0,14190,68207.92,1.708,0.000,4549.92,3.7,ok,,,,
aes_round,crypto,aes_round,balanced_resyn2x,0,9475,53537.60,1.422,0.000,4947.16,5.5,ok,,,,
aes_round,crypto,aes_round,balanced_resyn2x_wl,0,9521,53935.48,1.430,0.000,5083.46,5.6,ok,,,,
sha256_core,crypto,sha256_core,delay_choice_deep_v3,0,8930,68291.75,-0.484,-1.484,11768.57,1.6,ok,,,,
sha256_core,crypto,sha256_core,delay_choice_deep_v3_wl,0,8934,68632.07,-0.441,-1.120,12103.81,1.6,ok,,,,
sha256_core,crypto,sha256_core,t,0,8792,67764.99,-0.246,-0.378,12095.57,1.7,ok,,,,
sha256_core,crypto,sha256_core,orfs_speed_wl,0,8792,67764.99,-0.246,-0.378,12095.57,1.7,ok,,,,
sha256_core,crypto,sha256_core,orfs_speed,0,8788,67689.92,-0.214,-0.446,11735.33,1.8,ok,,,,
sha256_core,crypto,sha256_core,delay_map_wl,1,11714,75924.07,1.399,0.000,10370.97,1.9,ok,,1.370,0.000,
sha256_core,crypto,sha256_core,delay_map,0,11710,75574.98,1.137,0.000,10201.59,1.9,ok,,,,
sha256_core,crypto,sha256_core,delay_map_resyn_wl,0,10601,71335.92,0.368,0.000,11224.52,2.3,ok,,,,
sha256_core,crypto,sha256_core,delay_map_resyn,0,10600,70989.33,0.353,0.000,10666.37,2.5,ok,,,,
sha256_core,crypto,sha256_core,balanced_resyn2x,0,8673,66343.63,-0.887,-5.257,12123.46,3.5,ok,,,,
sha256_core,crypto,sha256_core,balanced_resyn2x_wl,0,8675,66791.56,-0.570,-2.570,12477.09,3.8,ok,,,,
crc32_8,logic,crc32_8,delay_map,0,279,2529.93,0.128,0.000,2558.90,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_map_resyn,0,320,2755.14,0.206,0.000,2449.96,0.2,ok,,,,
crc32_8,logic,crc32_8,orfs_speed,0,198,2250.91,-0.131,-0.877,3135.59,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_choice_deep_v3,0,198,2253.41,-0.146,-0.347,2961.02,0.2,ok,,,,
crc32_8,logic,crc32_8,orfs_speed_wl,0,198,2250.91,-0.131,-0.877,3197.07,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_map_resyn_wl,1,320,2778.92,0.258,0.000,2546.69,0.2,ok,,0.270,0.000,
crc32_8,logic,crc32_8,delay_map_wl,0,279,2539.94,0.145,0.000,2619.57,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_choice_deep_v3_wl,0,198,2263.42,-0.146,-0.347,3040.33,0.2,ok,,,,
crc32_8,logic,crc32_8,t,0,198,2250.91,-0.131,-0.877,3197.07,0.2,ok,,,,
crc32_8,logic,crc32_8,balanced_resyn2x,0,227,2152.06,-0.329,-0.549,3100.71,0.2,ok,,,,
crc32_8,logic,crc32_8,balanced_resyn2x_wl,0,227,2148.31,-0.234,-0.528,3146.38,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_map,1,581,3749.85,0.069,0.000,4163.75,0.2,ok,,0.060,0.000,
rr_arbiter16,logic,rr_arbiter16,delay_choice_deep_v3,0,393,3065.44,-0.430,-4.196,4809.73,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_map_resyn,0,563,3744.84,-0.089,-0.089,4236.21,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,orfs_speed,0,405,3051.68,-0.723,-6.382,5286.14,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_map_wl,0,582,3867.46,0.026,0.000,4312.18,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,orfs_speed_wl,0,405,3081.71,-0.728,-6.282,5443.72,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,t,0,405,3081.71,-0.728,-6.282,5443.72,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_choice_deep_v3_wl,0,393,3090.46,-0.365,-3.674,4929.02,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_map_resyn_wl,0,563,3809.90,-0.023,-0.023,4369.79,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,balanced_resyn2x,0,406,2991.62,-0.831,-6.071,5128.38,0.4,ok,,,,
rr_arbiter16,logic,rr_arbiter16,balanced_resyn2x_wl,0,406,3070.44,-0.825,-4.108,5273.11,0.4,ok,,,,
uart,control,uart,delay_map,0,466,4038.87,0.300,0.000,2262.69,0.2,ok,,,,
uart,control,uart,orfs_speed,0,392,3783.63,-0.101,-0.866,2611.57,0.2,ok,,,,
uart,control,uart,t,0,395,3926.27,0.033,0.000,2503.75,0.2,ok,,,,
uart,control,uart,orfs_speed_wl,0,395,3926.27,0.033,0.000,2503.75,0.2,ok,,,,
uart,control,uart,delay_map_wl,1,467,4145.23,0.467,0.000,2174.02,0.2,ok,,0.450,0.000,
uart,control,uart,delay_choice_deep_v3,0,394,3817.41,0.035,0.000,2539.59,0.2,ok,,,,
uart,control,uart,delay_map_resyn,0,444,3941.28,0.124,0.000,2461.36,0.2,ok,,,,
uart,control,uart,delay_map_resyn_wl,0,445,3958.80,0.124,0.000,2529.58,0.2,ok,,,,
uart,control,uart,delay_choice_deep_v3_wl,0,395,3829.92,-0.007,-0.055,2610.84,0.2,ok,,,,
uart,control,uart,balanced_resyn2x,0,396,3619.72,-0.266,-1.005,2911.59,0.3,ok,,,,
uart,control,uart,balanced_resyn2x_wl,0,396,3651.00,-0.253,-1.509,2971.15,0.3,ok,,,,
spi_master,control,spi_master,delay_map_resyn,0,555,5283.82,0.334,0.000,2198.32,0.2,ok,,,,
spi_master,control,spi_master,delay_map,0,551,5231.27,0.333,0.000,2244.79,0.2,ok,,,,
spi_master,control,spi_master,orfs_speed,0,477,4715.77,-0.378,-6.795,2898.60,0.2,ok,,,,
spi_master,control,spi_master,orfs_speed_wl,0,477,4715.77,-0.378,-6.795,2961.99,0.2,ok,,,,
spi_master,control,spi_master,delay_map_resyn_wl,0,555,5313.85,0.336,0.000,2275.08,0.2,ok,,,,
spi_master,control,spi_master,t,0,477,4715.77,-0.378,-6.795,2961.99,0.2,ok,,,,
spi_master,control,spi_master,delay_map_wl,1,551,5321.35,0.339,0.000,2281.87,0.2,ok,,0.330,0.000,
spi_master,control,spi_master,delay_choice_deep_v3,0,496,4973.52,-0.506,-14.026,3015.15,0.3,ok,,,,
spi_master,control,spi_master,delay_choice_deep_v3_wl,0,496,4932.23,-0.491,-13.355,3062.29,0.3,ok,,,,
spi_master,control,spi_master,balanced_resyn2x,0,491,4863.41,-0.068,-0.211,2626.00,0.3,ok,,,,
spi_master,control,spi_master,balanced_resyn2x_wl,0,492,4898.45,-0.056,-0.168,2667.66,0.3,ok,,,,
apb_timer,peripheral,apb_timer,delay_choice_deep_v3,0,1334,11347.13,-0.065,-3.265,3857.16,0.3,ok,,,,
apb_timer,peripheral,apb_timer,delay_map,0,1506,11312.10,-0.439,-4.380,3283.93,0.4,ok,,,,
apb_timer,peripheral,apb_timer,orfs_speed_wl,0,1343,11319.61,-0.079,-2.372,3888.88,0.3,ok,,,,
apb_timer,peripheral,apb_timer,orfs_speed,0,1343,11294.58,-0.079,-3.853,3787.87,0.4,ok,,,,
apb_timer,peripheral,apb_timer,delay_choice_deep_v3_wl,0,1335,11355.89,-0.160,-3.379,4056.25,0.3,ok,,,,
apb_timer,peripheral,apb_timer,delay_map_wl,1,1506,11353.39,0.129,0.000,3353.74,0.3,ok,,0.110,0.000,
apb_timer,peripheral,apb_timer,t,0,1343,11319.61,-0.079,-2.372,3888.88,0.4,ok,,,,
apb_timer,peripheral,apb_timer,delay_map_resyn,0,1499,11302.09,-0.275,-6.758,3768.46,0.4,ok,,,,
apb_timer,peripheral,apb_timer,delay_map_resyn_wl,0,1499,11293.33,-0.275,-6.732,3883.68,0.4,ok,,,,
apb_timer,peripheral,apb_timer,balanced_resyn2x_wl,0,1340,11225.77,-1.424,-38.474,5408.03,0.6,ok,,,,
apb_timer,peripheral,apb_timer,balanced_resyn2x,0,1340,11207.00,-1.540,-40.671,5300.31,0.6,ok,,,,
fifo_sync,memory,fifo_sync,delay_map,0,2901,26683.09,-0.395,-35.862,2849.29,0.4,ok,,,,
fifo_sync,memory,fifo_sync,delay_map_wl,0,2901,28601.18,-0.203,-23.604,2713.16,0.5,ok,,,,
fifo_sync,memory,fifo_sync,orfs_speed_wl,0,2407,26434.10,-1.324,-408.977,3543.33,0.5,ok,,,,
fifo_sync,memory,fifo_sync,delay_map_resyn,0,2965,26810.71,-0.135,-3.971,2659.52,0.5,ok,,,,
fifo_sync,memory,fifo_sync,delay_map_resyn_wl,1,2965,26679.34,-0.081,-7.701,2766.31,0.5,ok,,-0.100,-10.320,
fifo_sync,memory,fifo_sync,orfs_speed,0,2407,26410.33,-1.302,-423.466,3488.63,0.6,ok,,,,
fifo_sync,memory,fifo_sync,t,0,2407,26434.10,-1.324,-408.977,3543.33,0.6,ok,,,,
fifo_sync,memory,fifo_sync,delay_choice_deep_v3,0,2405,27333.72,-1.068,-445.584,3243.98,0.6,ok,,,,
fifo_sync,memory,fifo_sync,delay_choice_deep_v3_wl,0,2405,27347.48,-1.050,-438.320,3341.08,0.6,ok,,,,
fifo_sync,memory,fifo_sync,balanced_resyn2x,0,2404,26730.64,-0.814,-326.042,2974.60,0.8,ok,,,,
fifo_sync,memory,fifo_sync,balanced_resyn2x_wl,0,2405,26794.45,-0.729,-305.238,3043.84,0.9,ok,,,,
zx16_core_ahb,cpu,zx16_core_ahb,delay_map,0,3679,22246.34,0.741,0.000,5651.79,0.9,ok,,,,
zx16_core_ahb,cpu,zx16_core_ahb,delay_choice_deep_v3,0,2891,19890.33,-0.916,-50.595,7143.65,0.9,ok,,,,
zx16_core_ahb,cpu,zx16_core_ahb,orfs_speed,0,2884,20201.88,-0.724,-52.470,7050.13,0.9,ok,,,,
zx16_core_ahb,cpu,zx16_core_ahb,delay_choice_deep_v3_wl,0,2896,20104.28,-0.966,-55.416,7394.08,0.9,ok,,,,
zx16_core_ahb,cpu,zx16_core_ahb,orfs_speed_wl,0,2889,20225.65,-0.882,-47.436,7298.26,1.0,ok,,,,
zx16_core_ahb,cpu,zx16_core_ahb,t,0,2889,20225.65,-0.882,-47.436,7298.26,1.0,ok,,,,
zx16_core_ahb,cpu,zx16_core_ahb,delay_map_wl,1,3680,23085.89,0.768,0.000,5788.22,1.0,ok,,0.750,0.000,
zx16_core_ahb,cpu,zx16_core_ahb,delay_map_resyn,0,3357,20475.89,0.032,0.000,6367.04,1.2,ok,,,,
zx16_core_ahb,cpu,zx16_core_ahb,delay_map_resyn_wl,0,3359,20573.48,0.136,0.000,6477.04,1.2,ok,,,,
zx16_core_ahb,cpu,zx16_core_ahb,balanced_resyn2x,0,2886,19752.69,-1.042,-69.275,7299.69,1.7,ok,,,,
zx16_core_ahb,cpu,zx16_core_ahb,balanced_resyn2x_wl,0,2889,19896.58,-1.003,-52.488,7455.06,1.7,ok,,,,
zxip,soc_ip,zxip_top,delay_choice_deep_v3_wl,0,18191,161569.96,-1.238,-14.822,5084.28,5.0,ok,,,,
zxip,soc_ip,zxip_top,delay_map,0,23146,162605.95,-1.875,-24.963,4432.04,5.1,ok,,,,
zxip,soc_ip,zxip_top,delay_choice_deep_v3,1,18186,161253.40,-1.238,-14.822,4946.96,5.1,ok,,-1.280,-15.280,
zxip,soc_ip,zxip_top,orfs_speed_wl,0,18312,160980.64,-2.322,-32.219,5222.02,5.2,ok,,,,
zxip,soc_ip,zxip_top,orfs_speed,0,18305,160806.73,-2.322,-32.219,5108.59,5.2,ok,,,,
zxip,soc_ip,zxip_top,t,0,18312,160980.64,-2.322,-32.219,5222.02,5.3,ok,,,,
zxip,soc_ip,zxip_top,delay_map_wl,0,23159,162833.67,-1.875,-24.963,4642.67,5.4,ok,,,,
zxip,soc_ip,zxip_top,delay_map_resyn,0,22474,159163.90,-1.429,-19.792,4541.92,6.0,ok,,,,
zxip,soc_ip,zxip_top,delay_map_resyn_wl,0,22489,159531.75,-1.429,-19.752,4735.02,6.1,ok,,,,
zxip,soc_ip,zxip_top,balanced_resyn2x_wl,0,17925,156630.22,-1.877,-26.319,5475.16,8.7,ok,,,,
zxip,soc_ip,zxip_top,balanced_resyn2x,0,17916,156191.05,-1.877,-26.319,5416.32,9.1,ok,,,,
ms_psram_ahb,soc_ip,ms_psram_ahb,orfs_speed,0,2917,26905.80,-1.134,-4.884,4029.61,0.8,ok,,,,
ms_psram_ahb,soc_ip,ms_psram_ahb,delay_choice_deep_v3,0,2998,28192.04,-0.817,-2.450,3556.19,0.8,ok,,,,
ms_psram_ahb,soc_ip,ms_psram_ahb,delay_choice_deep_v3_wl,0,3004,28344.68,-1.381,-4.144,3627.74,0.8,ok,,,,
ms_psram_ahb,soc_ip,ms_psram_ahb,t,0,2920,26995.89,-1.036,-4.150,4075.01,0.8,ok,,,,
ms_psram_ahb,soc_ip,ms_psram_ahb,orfs_speed_wl,0,2920,26995.89,-1.036,-4.150,4075.01,0.8,ok,,,,
ms_psram_ahb,soc_ip,ms_psram_ahb,delay_map,0,3468,26845.75,-1.679,-5.037,3163.53,0.8,ok,,,,
ms_psram_ahb,soc_ip,ms_psram_ahb,delay_map_resyn,0,3130,25126.60,-0.633,-1.899,3368.08,0.8,ok,,,,
ms_psram_ahb,soc_ip,ms_psram_ahb,delay_map_wl,0,3470,26975.87,-1.679,-5.036,3298.57,0.8,ok,,,,
ms_psram_ahb,soc_ip,ms_psram_ahb,delay_map_resyn_wl,0,3132,25215.43,-0.633,-1.899,3601.03,0.8,ok,,,,
ms_psram_ahb,soc_ip,ms_psram_ahb,balanced_resyn2x_wl,0,2688,25197.92,-0.647,-1.942,4712.37,1.2,ok,,,,
ms_psram_ahb,soc_ip,ms_psram_ahb,balanced_resyn2x,1,2685,25149.12,0.117,0.000,4685.35,1.2,ok,,0.100,0.000,
uart_apb_sys,soc_ip,uart_apb_sys,delay_map,0,2099,17460.50,4.119,0.000,2398.00,0.5,ok,,,,
uart_apb_sys,soc_ip,uart_apb_sys,t,0,1833,16853.66,3.862,0.000,3045.06,0.5,ok,,,,
uart_apb_sys,soc_ip,uart_apb_sys,delay_map_wl,0,2100,17550.58,4.119,0.000,2470.27,0.5,ok,,,,
uart_apb_sys,soc_ip,uart_apb_sys,delay_map_resyn,0,1986,16738.55,4.119,0.000,2541.25,0.6,ok,,,,
uart_apb_sys,soc_ip,uart_apb_sys,orfs_speed_wl,0,1833,16853.66,3.862,0.000,3045.06,0.6,ok,,,,
uart_apb_sys,soc_ip,uart_apb_sys,orfs_speed,0,1828,16713.53,3.968,0.000,2990.58,0.6,ok,,,,
uart_apb_sys,soc_ip,uart_apb_sys,delay_choice_deep_v3,0,1896,17285.33,3.866,0.000,2800.08,0.6,ok,,,,
uart_apb_sys,soc_ip,uart_apb_sys,delay_choice_deep_v3_wl,0,1899,17093.89,3.831,0.000,2844.13,0.6,ok,,,,
uart_apb_sys,soc_ip,uart_apb_sys,delay_map_resyn_wl,1,1988,16583.40,4.119,0.000,2671.57,0.6,ok,,4.120,0.000,
uart_apb_sys,soc_ip,uart_apb_sys,balanced_resyn2x_wl,0,1887,16140.48,3.542,0.000,3311.14,0.8,ok,,,,
uart_apb_sys,soc_ip,uart_apb_sys,balanced_resyn2x,0,1883,16041.64,3.542,0.000,3274.81,0.8,ok,,,,
