design,category,top,recipe,is_winner,cells,area_um2,wns_ns,tns_ns,abc_delay_ps,runtime_s,status,error,final_wns_slow,final_tns_slow,final_area_um2
sha256_core,crypto,sha256_core,delay_syn2@opt_full,0,9121,68393.09,-1.482,-6.428,12575.78,2.1,ok,,,,
sha256_core,crypto,sha256_core,delay_choice_deep_v3@opt_full,0,8901,68712.15,-0.368,-0.880,11640.66,2.2,ok,,,,
sha256_core,crypto,sha256_core,delay_map,0,11714,75924.07,1.399,0.000,10370.97,2.3,ok,,,,
sha256_core,crypto,sha256_core,delay_map@noshare,0,11714,75924.07,1.399,0.000,10370.97,2.3,ok,,,,
sha256_core,crypto,sha256_core,orfs_area,0,9579,74512.71,-0.634,-2.455,11972.23,2.4,ok,,,,
sha256_core,crypto,sha256_core,orfs_area@noshare,0,9579,74512.71,-0.634,-2.455,11972.23,2.4,ok,,,,
sha256_core,crypto,sha256_core,orfs_area@opt_full,0,9579,74512.71,-0.634,-2.455,11972.23,2.5,ok,,,,
sha256_core,crypto,sha256_core,delay_map@opt_full,0,11753,76104.24,1.559,0.000,10329.12,2.6,ok,,,,
sha256_core,crypto,sha256_core,delay_map_resyn,1,10601,71335.92,0.368,0.000,11224.52,3.0,ok,,0.368,0.000,
sha256_core,crypto,sha256_core,delay_map_resyn@opt_full,0,10657,71659.98,0.651,0.000,10997.59,3.0,ok,,,,
sha256_core,crypto,sha256_core,delay_map_resyn@noshare,0,10601,71335.92,0.368,0.000,11224.52,3.0,ok,,,,
sha256_core,crypto,sha256_core,delay_choice_deep_v3@noshare,0,8930,68291.75,-0.484,-1.484,11768.57,1.8,ok,,,,
sha256_core,crypto,sha256_core,delay_syn2@noshare,0,9121,68393.09,-1.482,-6.428,12575.78,1.8,ok,,,,
sha256_core,crypto,sha256_core,delay_syn2@opt_dff_sat,0,9121,68393.09,-1.482,-6.428,12575.78,5.0,ok,,,,
sha256_core,crypto,sha256_core,delay_choice_deep_v3@opt_dff_sat,0,8930,68291.75,-0.484,-1.484,11768.57,5.1,ok,,,,
sha256_core,crypto,sha256_core,delay_map@opt_dff_sat,0,11714,75924.07,1.399,0.000,10370.97,5.4,ok,,,,
sha256_core,crypto,sha256_core,orfs_area@opt_dff_sat,0,9579,74512.71,-0.634,-2.455,11972.23,5.4,ok,,,,
sha256_core,crypto,sha256_core,delay_map_resyn@opt_dff_sat,0,10601,71335.92,0.368,0.000,11224.52,6.0,ok,,,,
sha256_core,crypto,sha256_core,delay_syn2@opt_dff_sat+opt_full,0,9121,68393.09,-1.482,-6.428,12575.78,4.4,ok,,,,
sha256_core,crypto,sha256_core,delay_choice_deep_v3@opt_dff_sat+opt_full,0,8901,68712.15,-0.368,-0.880,11640.66,4.5,ok,,,,
sha256_core,crypto,sha256_core,delay_map@opt_dff_sat+opt_full,0,11753,76104.24,1.559,0.000,10329.12,4.8,ok,,,,
sha256_core,crypto,sha256_core,orfs_area@opt_dff_sat+opt_full,0,9579,74512.71,-0.634,-2.455,11972.23,4.8,ok,,,,
sha256_core,crypto,sha256_core,delay_map_resyn@opt_dff_sat+opt_full,0,10657,71659.98,0.651,0.000,10997.59,5.4,ok,,,,
crc32_8,logic,crc32_8,orfs_area,0,230,2273.43,-0.228,-0.228,2941.15,0.1,ok,,,,
crc32_8,logic,crc32_8,orfs_area@noshare,0,230,2273.43,-0.228,-0.228,2941.15,0.1,ok,,,,
crc32_8,logic,crc32_8,delay_map_resyn,0,320,2778.92,0.258,0.000,2546.69,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_map,1,279,2539.94,0.145,0.000,2619.57,0.2,ok,,0.145,0.000,
crc32_8,logic,crc32_8,delay_choice_deep_v3,0,198,2253.41,-0.146,-0.347,2961.02,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_choice_deep_v3@opt_dff_sat,0,198,2253.41,-0.146,-0.347,2961.02,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_syn2,0,213,2128.29,-0.567,-2.124,3425.31,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_map_resyn@opt_dff_sat,0,320,2778.92,0.258,0.000,2546.69,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_map@opt_dff_sat,0,279,2539.94,0.145,0.000,2619.57,0.2,ok,,,,
crc32_8,logic,crc32_8,orfs_area@opt_dff_sat,0,230,2273.43,-0.228,-0.228,2941.15,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_syn2@opt_dff_sat,0,213,2128.29,-0.567,-2.124,3425.31,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_map_resyn@opt_full,0,321,2773.91,0.262,0.000,2523.69,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_choice_deep_v3@opt_full,0,196,2234.64,-0.069,-0.180,3122.68,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_map@opt_full,0,283,2706.35,0.178,0.000,2589.91,0.2,ok,,,,
crc32_8,logic,crc32_8,orfs_area@opt_full,0,230,2273.43,-0.228,-0.228,2941.15,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_syn2@opt_full,0,213,2128.29,-0.567,-2.124,3425.31,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_map@noshare,0,279,2539.94,0.145,0.000,2619.57,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_map_resyn@noshare,0,320,2778.92,0.258,0.000,2546.69,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_syn2@noshare,0,213,2128.29,-0.567,-2.124,3425.31,0.1,ok,,,,
crc32_8,logic,crc32_8,delay_choice_deep_v3@noshare,0,198,2253.41,-0.146,-0.347,2961.02,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_map_resyn@opt_dff_sat+opt_full,0,321,2773.91,0.262,0.000,2523.69,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_map@opt_dff_sat+opt_full,0,283,2706.35,0.178,0.000,2589.91,0.2,ok,,,,
crc32_8,logic,crc32_8,orfs_area@opt_dff_sat+opt_full,0,230,2273.43,-0.228,-0.228,2941.15,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_syn2@opt_dff_sat+opt_full,0,213,2128.29,-0.567,-2.124,3425.31,0.2,ok,,,,
crc32_8,logic,crc32_8,delay_choice_deep_v3@opt_dff_sat+opt_full,0,196,2234.64,-0.069,-0.180,3122.68,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_map,0,582,3867.46,0.026,0.000,4312.18,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_choice_deep_v3,0,393,3065.44,-0.430,-4.196,4809.73,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,orfs_area,0,446,3133.00,-0.429,-2.427,4765.38,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_syn2,0,399,3124.25,-0.730,-9.802,5197.22,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_map@opt_full,1,572,3653.50,0.028,0.000,4331.08,0.2,ok,,0.028,0.000,
rr_arbiter16,logic,rr_arbiter16,delay_choice_deep_v3@opt_full,0,403,3011.64,-0.479,-4.428,4975.94,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_syn2@opt_full,0,389,3144.27,-1.138,-17.183,5472.52,0.3,ok,,,,
rr_arbiter16,logic,rr_arbiter16,orfs_area@noshare,0,446,3133.00,-0.429,-2.427,4765.38,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_map@noshare,0,582,3867.46,0.026,0.000,4312.18,0.3,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_map_resyn,0,563,3809.90,-0.023,-0.023,4369.79,0.3,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_map_resyn@opt_dff_sat,0,563,3809.90,-0.023,-0.023,4369.79,0.3,ok,,,,
rr_arbiter16,logic,rr_arbiter16,orfs_area@opt_dff_sat,0,446,3133.00,-0.429,-2.427,4765.38,0.3,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_map@opt_dff_sat,0,582,3867.46,0.026,0.000,4312.18,0.3,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_choice_deep_v3@opt_dff_sat,0,393,3065.44,-0.430,-4.196,4809.73,0.3,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_syn2@opt_dff_sat,0,399,3124.25,-0.730,-9.802,5197.22,0.3,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_map_resyn@opt_full,0,554,3671.02,0.111,0.000,4367.43,0.3,ok,,,,
rr_arbiter16,logic,rr_arbiter16,orfs_area@opt_full,0,464,3253.12,-0.517,-5.269,4948.27,0.3,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_map_resyn@noshare,0,563,3809.90,-0.023,-0.023,4369.79,0.3,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_choice_deep_v3@noshare,0,393,3065.44,-0.430,-4.196,4809.73,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_syn2@noshare,0,399,3124.25,-0.730,-9.802,5197.22,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_map@opt_dff_sat+opt_full,0,572,3653.50,0.028,0.000,4331.08,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_syn2@opt_dff_sat+opt_full,0,389,3144.27,-1.138,-17.183,5472.52,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_choice_deep_v3@opt_dff_sat+opt_full,0,403,3011.64,-0.479,-4.428,4975.94,0.2,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_map_resyn@opt_dff_sat+opt_full,0,554,3671.02,0.111,0.000,4367.43,0.3,ok,,,,
rr_arbiter16,logic,rr_arbiter16,orfs_area@opt_dff_sat+opt_full,0,464,3253.12,-0.517,-5.269,4948.27,0.3,ok,,,,
uart,control,uart,delay_map,0,467,4145.23,0.467,0.000,2174.02,0.2,ok,,,,
uart,control,uart,delay_choice_deep_v3,1,394,3817.41,0.035,0.000,2539.59,0.2,ok,,0.035,0.000,
uart,control,uart,delay_map_resyn,0,445,3958.80,0.124,0.000,2529.58,0.2,ok,,,,
uart,control,uart,orfs_area,0,418,3920.01,0.097,0.000,2508.37,0.2,ok,,,,
uart,control,uart,delay_syn2,0,392,3479.59,-0.296,-1.748,3262.30,0.2,ok,,,,
uart,control,uart,orfs_area@opt_dff_sat,0,418,3920.01,0.097,0.000,2508.37,0.2,ok,,,,
uart,control,uart,delay_map@opt_dff_sat,0,467,4145.23,0.467,0.000,2174.02,0.3,ok,,,,
uart,control,uart,delay_syn2@opt_dff_sat,0,392,3479.59,-0.296,-1.748,3262.30,0.2,ok,,,,
uart,control,uart,delay_map_resyn@opt_full,0,445,3958.80,0.124,0.000,2529.58,0.2,ok,,,,
uart,control,uart,delay_map@opt_full,0,467,4145.23,0.467,0.000,2174.02,0.2,ok,,,,
uart,control,uart,delay_choice_deep_v3@opt_full,0,394,3817.41,0.035,0.000,2539.59,0.2,ok,,,,
